,일자,요일,본사정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,조식메뉴,중식메뉴,석식메뉴,중식계,석식계
1159,2020-11-16,월,3021,164,217,733,128.0,모닝롤/흑미쌀찐빵 우유/주스 계란후라이 누룽지탕/흑미밥 전주식콩나물국해장국 양념김 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 호박된장찌개 오리주물럭 메추리알탕수 부추양파무침 포기김치/바나나 양상추샐러드*망고D ,흑미밥 옹심이만둣국 꽁채캔김치조림 감자채전*장 연근깨소스무침 열무김치 ,1068.0,478.0
1160,2020-11-17,화,3021,112,274,691,119.0,모닝롤/햄치즈샌드위치 우유/주스 계란후라이 바지락죽/흑미밥 사골우거지국 쑥갓나물 (New)에그샐러드 포기김치 ,쌀밥/찰보리밥/찰현미밥 미소장국 알리오올리오파스타 두부고기양념찜 해파리냉채 겉절이김치/미니버거 양상추샐러드*딸기D ,흑미밥 버섯육개장 몽골식돈육볶음&꽃빵 양념깻잎지 마늘종멸치볶음 포기김치 ,784.0,406.0
1161,2020-11-18,수,3021,93,282,0,123.0,모닝롤/베이컨맥모닝 우유/주스 계란후라이 단호박크림스프/흑미밥 냉이국 호박숙 마샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 순두부찌개 ( New)요거닭 비엔나채소볶음 오이쑥갓생채 포기김치/라면땅 양상추샐러드*매실D ,흑미밥 매운순대국 오징어굴소스볶음 동그랑땡강정 고추지무침 석박지 ,774.0,305.0
1162,2020-11-19,목,3021,144,277,541,110.0,모닝롤/모닝샌드위치 우유/주스 계란후라이 누룽지/흑미밥 맑은감자국 옛날소시지전*케찹 양상추샐러드 포기김치 ,쌀밥/검정콩밥/찰현미밥 얼갈이된장국 쇠고기당면볶음 가자미유린기 물미역*초장 포기김치 양상추샐러드*오리엔탈D ,꼬치어묵매운탕 떡갈비주먹밥/추가밥 채소볶음우동 콘샐러드 단무지무침 포기김치 ,653.0,486.0
1163,2020-11-20,금,3021,343,292,0,147.0,모닝롤/야채샌드위치 우유/주스 계란후라이 참치채소죽/흑미밥 닭살해장국 더덕무침 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 황태채국 제육고추장불고기 쌈추/깻잎*쌈장 콩나물파채무침 포기김치 황도샐러드*황도D ,흑미밥 부대찌개 생선까스*타르타르소스 김계란말이 상추무침 포기김치 ,747.0,220.0
1164,2020-11-23,월,3021,198,208,899,261.0,모닝롤/절편 우유/주스 계란후라이 누룽지탕/흑미밥 배추된장국 감자햄볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 어묵매운탕 (New)버터치킨카레소스 등심돈까스 솎음열무나물 포기김치/홍시 양상추샐러드*자몽D ,흑미밥 쇠고기미역국 방어양념장구이 옥수수계란찜 새우살호박볶음 열무김치 ,1292.0,730.0
1165,2020-11-24,화,3021,202,181,878,357.0,모닝롤/모닝샌드위치 우유/주스 계란후라이 게살채소죽/흑미밥 고추장찌개 토란탕 연두부샐러드 포기김치 ,쌀밥/차조밥/찰현미밥 불낙찌개 코다리강정 (New)참치두부전 시금치나물 포기김치 크루통샐러드*딸기D ,흑미밥 청양콩나물국 목살스테이크 미나리무침 오이보트샐러드 포기김치 ,1156.0,704.0
1166,2020-11-25,수,3021,206,191,3,387.0,모닝롤/베이글 우유/주스 계란후라이 녹두죽/흑미밥 아귀지리탕 돈사태찜 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 콩비지김치찌개 해물누룽지탕 탕평채 고추장감자조림 깍두기/수제과일잼샌드 양상추샐러드*요거트D , ＜자기 계발의 날＞      ,1146.0,0.0
1167,2020-11-26,목,3021,230,219,641,391.0,모닝롤/핫케익 우유/주스 계란후라이 누룽지/흑미밥 순두부백탕 건새우무조림 양상추샐러드 포기김치 ,쌀밥/강낭콩밥/찰현미밥 조갯살아욱국 돼지간장불고기 (New)깐풍연근 취나물무침 겉절이김치 양상추샐러드*오리엔탈D ,흑미밥 우동국물 (New)수제부들어묵잡채튀김 치즈닭갈비/계란후라이 깻잎쌈*청양마요소스 무생채 ,1034.0,606.0
1168,2020-11-27,금,3021,406,235,2,301.0,모닝롤/야채샌드위치 우유/주스 계란후라이 콩죽/흑미밥 매생이굴국 베이컨숙주볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 팽이된장국 오징어볶음 고기완자전*케찹 이연복의 청경채찜 포기김치 양상추샐러드*키위D ,추가밥 황태국수 돈수육*쌈장 모둠채소무침 풋고추/양파*쌈장 수제보쌈김치 ,895.0,303.0
1169,2020-11-30,월,3021,253,148,798,345.0,모닝롤/고르곤졸라 우유/주스 계란후라이 누룽지탕/흑미밥 꽃게탕 호박채볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 굴미역국 닭간장조림 스팸계란전 쑥갓나물 포기김치/붕어빵 눈꽃치즈샐러드*감귤D ,흑미밥 동태탕 (New)아롱사태샐러드*들깨소스 감자채파프리카볶음 세발나물무침 포기김치 ,1273.0,712.0
1170,2020-12-01,화,2990,204,161,878,408.0,모닝롤/(New)오리훈제샌드위치 우유/주스 계란후라이 고구마죽/흑미밥 버섯맑은국 연근땅콩조림 연두부샐러드 포기김치 ,쌀밥/찰보리밥/찰현미밥 김치두부국 LA갈비구이 한식잡채 삼색유자청무침 포기김치/오프룻요거트 펜네파스타샐러드/축하떡 ,마파두부 홍합짬뽕국 샤워크림새우 물만두찜*장 짜사이볶음 백김치 ,1324.0,685.0
1171,2020-12-02,수,2990,223,157,5,398.0,모닝롤/에그타르트 우유/주스 계란후라이 잣죽/흑미밥 황태채국 봄동나물 토마토리코타치즈샐러드 포기김치 ,(New)바지락비빔밥 (쌀밥/찰현미밥) 팽이장국 메밀전병 채소프리타타 산고추지무침/겉절이김치 양상추샐러드*매실D ,흑미밥 계란파국 묵은지삼겹살찜 궁중떡볶이 참나물겉절이 깍두기 ,1188.0,523.0
1172,2020-12-03,목,2990,242,219,667,361.0,모닝롤/야채샌드위치 우유/주스 계란후라이 누룽지/흑미밥 사골파국 오이생채 양상추샐러드 포기김치 ,쌀밥/팥밥/찰현미밥 된장찌개 오향장육 더덕구이 양배추/다시마쌈*씨앗쌈장 포기김치 양상추샐러드*발사믹D ,흑미밥 맑은콩나물국 (New)단호박치즈해물찜 이색묵(올방개/클로렐라)*양념장 고구마순볶음 포기김치 ,1059.0,466.0
1173,2020-12-04,금,2990,427,233,3,292.0,모닝롤/모닝샌드위치 우유/주스 계란후라이 새알팥죽/흑미밥 시금치고추장국 야채소시지전 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 육개장 (New)교촌윙 갈치감자조림 톳두부무침 포기김치 양상추샐러드*파인D ,흑미밥 얼갈이된장국 낙지볶음*소면 노가리고추조림 미나리전 겉절이김치 ,858.0,197.0
1174,2020-12-07,월,2990,211,185,941,339.0,모닝롤/파운드케익 우유/주스 계란후라이 누룽지탕/흑미밥 아욱국 참치채소볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 유부주머니국 삼겹살김치볶음 두부구이 어묵간장조림 포기김치/귤 양상추샐러드*오미지D ,흑미밥 옹심이감자국 치킨까스*데미소스 쇠고기가지조림 상추무침 포기김치 ,1317.0,742.0
1175,2020-12-08,화,2990,172,182,852,377.0,모닝롤/베이컨에그슬럿 우유/주스 계란후라이 홍합죽/흑미밥 순두부찌개 재래김*양념장 양상추샐러드 포기김치 ,쌀밥/기장밥/찰현미밥 우거지국 훈제오리마늘볶음 아귀콩나물찜 봄동나물 포기김치/꿀호떡 양상추샐러드*요거트D ,김치볶음밥 미소된장국 수제등심찹쌀꿔바로우 계란후라이 실곤약채소무침 석박지 ,1138.0,679.0
1176,2020-12-09,수,2990,199,191,2,419.0,모닝롤/야채샌드위치 우유/주스 계란후라이 오곡죽/흑미밥 대구지리 새우완자전*케찹 병아리*렌틸콩샐러드 양상추샐러드/포기김치 ,쌀밥/흑미밥/찰현미밥 호박고추장찌개 만가닥버섯불고기 치즈계란찜 크래미해초무침 겉절이김치 양상추샐러드*딸기D ,흑미밥 부대찌개 해물볶음 메추리알꽈리고추조림 참나물무침 포기김치 ,994.0,384.0
1177,2020-12-10,목,2990,212,229,683,337.0,모닝롤/애플파이 우유/주스 계란후라이 누룽지/흑미밥 냉이바지락국 양념깻잎지 양상추샐러드 포기김치 ,쌀밥/수수밥/찰현미밥 북엇국 제육고추장불고기 고등어카레구이 알배기/상추*쌈장 깍두기 양상추샐러드*오리엔탈D ,미트볼파스타*추가밥 유부장국 딤섬 브로콜리숙회*초장 열무된장나물 포기김치 ,975.0,518.0
1178,2020-12-11,금,2990,398,228,0,292.0,모닝롤/모닝샌드위치 우유/주스 계란후라이 소고기채소죽/흑미밥 콩나물해장국 몽골식돈육볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 근대국 닭다리살스테이크 단호박채소전 진미채오이무침 포기김치 양상추샐러드*망고D ,흑미밥 컵라면&찐계란 수제오징어튀김 매운떡볶이*순대찜 단무지무침 포기김치 ,742.0,334.0
1179,2020-12-14,월,2990,221,142,892,336.0,모닝롤/고구마오븐구이 우유/주스 계란후라이 누룽지탕/흑미밥 유부김칫국 브로콜리맛살볶음 보코치니샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 (New)누룽지장각백숙 (New)캔꽁치튀김 쫄면채소무침 풋고추양파쌈장무침 석박지/청포도주스 양상추샐러드*키위요거트D ,흑미밥 꼬치어묵매운탕 쇠고기청경채볶음 새송이버섯조림 깻잎고기전 포기김치 ,1329.0,666.0
1180,2020-12-15,화,2990,203,179,814,400.0,모닝롤/햄에그샌드 우유/주스 계란후라이 버섯죽/흑미밥 호박새우젓국 섭산적조림 양상추샐러드 포기김치 ,쌀밥/차조밥/찰현미밥 굴떡국 콩나물파채불고기 쌈배추/양상추*쌈장 건취나물볶음 포기김치 과일샐러드 ,고추잡채덮밥 손수제비국 (New)칠리가지탕수 자장소스 단무지무침 포기김치 ,1202.0,633.0
1181,2020-12-16,수,2990,195,187,1,359.0,모닝롤/길거리토스트 우유/주스 계란후라이 단호박죽/흑미밥 황태해장국 매콤사태찜 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 (New)돈갈비김치찌개 해물완자전 가자미무조림 시금치나물 겉절이김치 황도샐러드*황도D ,흑미밥 쇠고기무국 오징어떡볶음 물파래초무침 숙주미나리나물 포기김치 ,1135.0,450.0
1182,2020-12-17,목,2990,226,184,653,334.0,모닝롤/프레즐 우유/주스 계란후라이 누룽지/흑미밥 꽃게된장국 두부양념찜 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 (New)인도커리&난 (New)탄두리치킨 문어꽈리고추조림 세발나물무침 오이소박이 그린샐러드*오리엔탈D ,흑미밥 순두부백탕*양념장 제육간장불고기 매운감자조림 (New)배추오이흑임자무침 포기김치 ,1096.0,438.0
1183,2020-12-18,금,2990,403,196,1,307.0,모닝롤/살라미샌드위치 우유/주스 계란후라이 미역소고기죽/흑미밥 들깨무채국 어묵고추장볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 동태알탕 수제돈까스&소스 청양고추계란말이 달래무침 포기김치 양배추샐러드*사우전D ,흑미밥 맑은버섯닭개장 참치김치볶음 도토리묵*양념장 쑥갓겉절이 깍두기 ,917.0,274.0
1184,2020-12-21,월,2990,248,153,526,339.0,모닝롤/소보로빵 우유/주스 계란후라이 누룽지탕/흑미밥 콩나물김칫국 고기완자전&케찹 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 바지락살무국 오삼불고기 소고기잡채 유채나물무침 포기김치/새알팥죽 양상추샐러드*매실D ,(New)치킨마요덮밥 팽이장국 (New)어떡햄 계란후라이 도라지초무침 김치볶음 ,1256.0,327.0
1185,2020-12-22,화,2990,270,171,362,330.0,모닝롤/카야잼샌드 우유/주스 계란후라이 녹두죽/흑미밥 매생이국 베이컨감자볶음 양상추샐러드 포기김치 ,쌀밥/차조밥/찰현미밥 매운쇠고기샤브샤브 하와이언함박스테이크 토마토두부카프레제 냉이나물무침 봄동겉절이/마늘바게트 양상추샐러드*시저D ,흑미밥 아귀매운탕 돈갈비찜 오이선 고구마순볶음 포기김치 ,984.0,319.0
1186,2020-12-23,수,2990,402,193,5,324.0,모닝롤/호떡맥모닝 우유/주스 계란후라이 흑임자죽/흑미밥 맑은버섯국 연근호두조림 콥샐러드/양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 건새우아욱국 (New)국물쪼리닭 (New)파프리카계란전 마파무조림 포기김치 양상추샐러드*요거트D ,유부초밥 들깨미역국 페퍼로니치즈피자 골뱅이채소무침&실곤약 콩나물굴소스볶음 포기김치 ,768.0,354.0
1187,2020-12-24,목,2990,777,160,24,273.0,모닝롤/블루베리사과샌드 우유/주스 계란후라이 누룽지탕/흑미밥 홍합살무국 쪽파숙회 양상추샐러드 포기김치 ,(New)뿌리채소영양밥&달래양념장 호박된장국 오리대패불고기 고등어김치말이찜 파래김 깍두기 양상추샐러드*자몽D ,흑미밥 (New)장수제비 해물까스&타르타르D 느타리버섯볶음 치커리귤무침 배추김치 ,591.0,131.0
1188,2021-01-04,월,2983,92,91,490,340.0,모닝롤/흑미쌀찐빵 우유/주스 계란후라이/찐계란 누룽지탕/흑미밥 냉이된장국 비엔나곤약조림 리코타치즈샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 소고기떡국 봉추찜닭 오미산적/동태전 콩나물잡채 포기김치/식혜 양상추샐러드*요거트감귤D ,흑미밥 부대찌개*라면사리 소고기콜라비조림 코다리강정 오이나물볶음 포기김치 ,1405.0,598.0
1189,2021-01-05,화,2983,99,156,500,390.0,모닝롤/후르츠산도 우유/주스/커피 계란후라이/찐계란 고구마죽/흑미밥 꽃게탕 유채나물무침 양상추샐러드 포기김치 ,쌀밥/보리밥/찰현미밥 유부된장국 돈육도라지고추장볶음 과일그라탕 봄동숙*간장양념 콩샐러드/포기김치 양상추샐러드*키위D ,(New)팟시금치무쌉 미니쌀국수 춘권*칠리소스 계란후라이 양배추비트피클 무생채 ,1128.0,484.0
1190,2021-01-06,수,2983,85,156,11,433.0,모닝롤/군대리아 우유/주스 계란후라이/찐계란 브로콜리스프/흑미밥 열무된장국 크래미미역줄기볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 오리들깨탕 꽁치한마리레몬구이 파프리카계란말이 아삭이고추된장무침 배추겉절이/미니핫도그 양상추샐러드*오리엔탈D ,흑미밥 고기짬뽕국 해물누룽지탕 멸치마늘종조림 단무지채무침 포기김치 ,1014.0,377.0
1191,2021-01-07,목,2983,98,182,413,421.0,모닝롤/깨찰빵 우유/주스 계란후라이/찐계란 누룽지탕/흑미밥 사골파국 양념깻잎지 양상추샐러드 포기김치 ,쌀밥/수수밥/찰현미밥 아욱된장국 목살스테이크 참치채소볶음 무쌈채소말이 포기김치 양상추샐러드*황도D ,흑미밥 고추장찌개 (New)인절미치킨 베이컨숙주볶음 상추무침 포기김치 ,1040.0,342.0
1192,2021-01-08,금,2983,255,218,0,373.0,모닝롤/마계토스트 우유/주스 계란후라이/찐계란 영양닭죽/흑미밥 배추된장국 두부동그랑땡 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 콩나물맑은국 매운소고기낙지볶음 메추리알짜장떡볶이 양배추쌈*쌈장 포기김치 양상추샐러드*오렌지D ,흑미밥 감자양파국 돈육김치볶음 팽이버섯채소전 미나리나물무침 깍두기 ,726.0,250.0
1193,2021-01-11,월,2983,105,158,517,369.0,모닝롤/증편 우유/주스 계란후라이/찐계란 누룽지탕/흑미밥 호박새우젓국 스팸구이 연두부샐러드/양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 미역국 오리대패불고기 옥수수계란찜 쪽파무침 포기김치 양상추샐러드*망고D ,흑미밥 옹심이국 쇠고기숙주볶음 야채전 고구마연근맛탕 포기김치 ,1257.0,451.0
1194,2021-01-12,화,2983,83,168,433,404.0,모닝롤/에그단호박샌드 우유/주스 계란후라이/찐계란 채소죽/흑미밥 참치김치찌개 우엉땅콩조림 양상추샐러드 포기김치 ,쌀밥/검정콩밥/찰현미밥 된장찌개 (New)허니순살치킨 콩나물볶음 쑥갓나물 포기김치 버블샐러드*D오리엔탈D ,흑미밥 맑은버섯국 순대들깨볶음 가지마파두부 돌나물유자청무침 포기김치 ,963.0,317.0
1195,2021-01-13,수,2983,80,175,8,393.0,모닝롤/치즈팡샌드 우유/주스 계란후라이/찐계란 양송이스프/흑미밥 들깨무채국 매운사태조림 콥샐러드/양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 시금치된장국 돈육두루치기 타코야끼 상추쌈 겉절이김치 양상추샐러드*흑임자D ,알리오올리오/추가밥 가쓰오장국 수제치킨까스 팽이버섯부추무침 산고추지무침 무생채 ,913.0,360.0
1196,2021-01-14,목,2983,90,205,428,370.0,모닝롤/블루베리크림치즈베이글 우유/주스 계란후라이/찐계란 누룽지탕/흑미밥 동태탕 건파래볶음 양상추샐러드 포기김치 ,쌀밥/차조밥/찰현미밥 콩나물김칫국 소갈비찜 두부까스*칠리소스 매운호박볶음 포기김치 지중해샐러드 ,흑미밥 홍합탕 오삼불고기 어묵깻잎전 오이달래무침 포기김치 ,1038.0,439.0
1197,2021-01-15,금,2983,229,222,0,339.0,모닝롤/허니브레드 우유/주스/커피 계란후라이/찐계란 낙지죽/흑미밥 황태국 시래기지짐 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 뼈없는감자탕 고등어구이*와사비장 채소스틱*쌈장 솎음열무나물 석박지 양상추샐러드*딸기D ,흑미밥 순두부백탕 닭볶음탕 비빔만두채소무침 명엽채볶음 포기김치 ,702.0,277.0
1198,2021-01-18,월,2983,67,163,509,357.0,모닝롤/녹차카스테라 우유/주스 계란후라이/찐계란 누룽지탕/흑미밥 꽃게탕 파래김*달래양념장 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 어묵국 춘천닭갈비 감자채카레볶음 청경채나물 포기김치/바나나 그린샐러드*매실D ,흑미밥 배추된장국 낙지미나리볶음 메추리알풋고추조림 시금치나물무침 깍두기 ,1277.0,460.0
1199,2021-01-19,화,2983,62,176,508,372.0,모닝롤/땅콩샌드 우유/주스 계란후라이/찐계란 콩죽/흑미밥 근대된장국 토란탕 양상추샐러드 포기김치 ,쌀밥/기장밥/찰현미밥 맑은콩나물국 삼겹살김치찜 떡잡채 치커리오이무침 포기김치 그린샐러드*키위요거트D ,흑미밥 북어짬뽕국 만가닥버섯불고기 건새우호박채전 삼색귤소스무침 포기김치 ,1038.0,414.0
1200,2021-01-20,수,2983,75,198,4,391.0,모닝롤/페퍼로니피자 우유/주스 계란후라이/찐계란 크루통크림스프/흑미밥 아귀지리 마늘종숙회 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 아욱국 수제함박스테이크 견과류마카로니범벅 생깻잎지 단호박물김치 양상추샐러드*오리엔탈D ,김치볶음밥 미니쫄우동*맛살튀김 브로콜리깨소스무침 계란후라이 고들빼기무침 겉절이김치 ,1093.0,421.0
1201,2021-01-21,목,2983,92,231,462,351.0,모닝롤/생크림단팥빵 우유/주스 계란후라이/찐계란 누룽지탕/흑미밥 떡국 해물땡굴소스볶음 양상추샐러드 깍두기 ,쌀밥/수수밥/찰현미밥 냉이된장국 동파육 봄동전 청경채/버섯숙회*초장 무생채 양상추샐러드*파인D ,흑미밥 쇠고기무국 삼치양념구이 비엔나채소볶음 숙주나물당근무침 포기김치 ,832.0,353.0
1202,2021-01-22,금,2983,255,248,1,303.0,모닝롤/BLT샌드위치 우유/주스 계란후라이/찐계란 흑임자죽/흑미밥 바지락살국 두부조림 양상추샐러드 포기김치 ,전주비빔밥*약고추장 계란파국 요거닭 올방개묵무침 파프리카해초무침 포기김치 양상추샐러드*자몽D ,흑미밥 수제비국 수제맛쵸킹탕수육 유부채소겨자냉채 참나물무침 갓김치/겉절이김치 ,579.0,217.0
1203,2021-01-25,월,2983,107,153,616,327.0,모닝롤/호박고구마오븐구이 우유/주스 계란후라이/찐계란 누룽지탕/흑미밥 감자양파국 분홍소세지구이*케찹 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 전주식콩나물해장국 돈육간장불고기 깐풍연근 연두부*달래양념장 봄동겉절이/양념김 양상추샐러드*오렌지D ,흑미밥 열무된장국 장어강정*데리야끼소스 깻잎쌈*생강채 오이선 포기김치 ,1145.0,502.0
1204,2021-01-26,화,2983,69,183,551,362.0,모닝롤/야채샌드 우유/주스 계란후라이/찐계란 참치죽/흑미밥 홍합탕 애호박새우젓볶음 양상추샐러드 포기김치 ,쌀밥/귀리밥/찰현미밥 들깨미역국 교촌간장치킨 옥수수콘치즈구이 가지고추장무침 포기김치/요구르트 양배추샐러드*사우전D ,(New)할라피뇨멸치주먹밥 잔치국수 수제고기육전 쑥갓나물 양파초절임 깍두기 ,1015.0,480.0
